system_type,response_time_ms,api_calls_count,ui_elements_count,user_interactions,error_rate,avg_session_duration_min,label
ERP,216,87,11,174,0.0255,51,0
POS,259,406,36,341,0.0459,24,0
ERP,125,289,35,116,0.0116,12,0
CRM,223,367,17,358,0.0117,59,1
CRM,243,170,30,222,0.0454,44,0
CRM,124,97,30,410,0.0151,16,0
ERP,153,59,17,210,0.0101,39,1
ERP,255,282,10,355,0.0172,33,0
ERP,172,85,47,333,0.043,40,1
ERP,219,462,22,596,0.0421,23,0
POS,155,53,18,139,0.0236,25,0
ERP,164,93,37,221,0.0367,13,0
CRM,192,105,15,549,0.0303,12,1
ERP,185,91,32,618,0.0462,44,1
POS,179,304,45,191,0.0123,18,0
CRM,268,277,26,460,0.0425,13,1
POS,207,163,18,222,0.0168,28,1
ERP,278,286,21,436,0.0257,33,0
POS,217,446,31,612,0.0177,20,1
CRM,298,223,21,527,0.0381,24,0
ERP,256,304,15,532,0.0371,45,1
POS,182,466,18,106,0.0319,40,0
CRM,246,326,46,219,0.0379,17,1
ERP,293,384,12,486,0.0356,11,0
ERP,268,490,43,449,0.0411,59,0
POS,272,118,17,197,0.0196,12,1
POS,114,375,19,142,0.0272,12,1
POS,230,279,18,282,0.0161,30,1
ERP,238,116,23,664,0.0272,21,1
POS,280,353,46,334,0.0381,23,1
POS,273,466,36,545,0.0377,32,0
POS,129,85,41,299,0.0384,22,0
CRM,156,466,13,612,0.0224,25,1
ERP,245,208,11,625,0.0365,26,1
ERP,278,198,42,312,0.0247,27,1
ERP,227,76,30,477,0.0478,22,0
CRM,147,121,10,645,0.0237,35,1
CRM,293,297,20,585,0.0341,54,1
CRM,235,150,10,460,0.04,49,0
ERP,121,239,20,267,0.0463,48,1
POS,105,145,16,693,0.0275,40,0
POS,284,433,11,503,0.0244,49,1
CRM,203,331,24,236,0.0272,26,1
CRM,135,371,17,332,0.0229,41,0
ERP,178,445,35,214,0.0362,10,1
ERP,215,327,49,351,0.0473,44,1
CRM,156,66,44,592,0.015,45,0
POS,148,312,30,388,0.0324,28,0
ERP,272,156,47,148,0.0459,37,1
ERP,181,117,17,551,0.014,11,1
CRM,165,177,41,615,0.0298,38,1
CRM,176,342,17,371,0.0446,52,0
ERP,144,343,19,530,0.046,38,1
ERP,178,145,32,125,0.0306,52,0
CRM,119,444,13,169,0.011,28,0
ERP,291,50,47,392,0.0142,37,1
POS,222,458,39,505,0.0335,43,0
ERP,166,347,32,333,0.015,40,1
CRM,182,229,14,330,0.016,46,0
ERP,102,457,30,362,0.0409,28,1
ERP,281,230,15,685,0.04,41,1
POS,163,284,26,220,0.0437,38,1
ERP,139,489,34,562,0.0142,18,1
CRM,158,368,33,617,0.0179,16,1
CRM,282,386,31,123,0.0433,21,0
CRM,161,57,22,476,0.0388,40,0
CRM,231,492,26,599,0.0422,27,1
ERP,159,478,23,536,0.0496,37,0
CRM,215,76,43,598,0.0446,59,1
POS,174,357,35,273,0.0308,30,0
POS,221,195,28,699,0.0224,18,0
POS,206,140,35,608,0.0328,43,1
CRM,195,391,12,409,0.0355,43,0
POS,190,321,11,169,0.0234,56,0
ERP,257,371,37,304,0.0408,33,1
ERP,229,54,11,440,0.0137,25,1
POS,161,131,31,131,0.0412,37,0
ERP,148,436,16,142,0.0113,55,1
ERP,236,268,13,217,0.0299,56,0
POS,191,167,47,114,0.0445,44,1
ERP,258,130,48,421,0.0135,15,1
ERP,223,119,29,436,0.0307,47,1
CRM,160,164,15,631,0.0164,50,0
ERP,147,312,18,690,0.0458,20,0
POS,252,355,40,480,0.0433,13,0
POS,263,191,35,610,0.0474,23,1
ERP,235,471,45,219,0.045,22,1
CRM,157,256,35,125,0.0395,24,1
ERP,200,160,37,633,0.0174,58,1
ERP,211,352,14,163,0.0221,17,0
ERP,272,161,19,559,0.0299,52,0
ERP,161,466,27,413,0.0336,33,0
POS,138,92,24,689,0.0413,20,1
POS,157,396,42,315,0.0191,57,0
CRM,198,334,14,555,0.0151,44,1
CRM,291,177,46,639,0.0293,34,1
ERP,143,234,49,678,0.0163,32,1
POS,128,278,31,572,0.0377,56,0
ERP,158,438,31,458,0.033,54,0
POS,170,270,31,225,0.0396,16,0
POS,191,401,24,186,0.0125,14,0
POS,108,493,26,442,0.0486,41,0
CRM,226,166,37,494,0.01,37,1
CRM,233,119,31,583,0.023,53,0
ERP,256,435,30,555,0.0372,12,1
ERP,285,119,26,575,0.0118,39,0
POS,244,159,14,309,0.0133,53,0
CRM,243,476,27,624,0.0131,14,1
CRM,230,181,26,675,0.0333,42,0
CRM,120,105,13,406,0.0458,29,0
POS,163,492,16,175,0.0322,39,0
CRM,189,138,34,121,0.0341,53,1
CRM,135,186,46,159,0.0238,31,1
POS,161,180,49,485,0.0107,31,0
ERP,269,267,49,155,0.0109,47,1
POS,175,225,18,267,0.0455,38,0
ERP,269,220,28,511,0.0141,30,1
POS,288,149,18,290,0.05,27,1
ERP,112,178,32,581,0.0166,57,0
CRM,110,106,40,666,0.037,20,0
ERP,153,230,41,515,0.048,19,1
POS,115,295,40,439,0.0245,44,0
CRM,107,193,26,358,0.0394,35,1
CRM,203,100,48,449,0.024,59,0
CRM,158,417,31,536,0.0222,53,1
ERP,156,267,44,321,0.0181,55,0
ERP,139,153,39,512,0.0428,13,0
CRM,286,432,49,449,0.0203,19,0
CRM,229,104,46,581,0.0213,48,1
CRM,193,306,35,158,0.05,25,1
ERP,237,395,15,251,0.0231,50,1
ERP,143,205,43,639,0.0269,39,0
ERP,238,102,41,324,0.0496,12,0
CRM,179,491,34,417,0.0248,43,0
POS,180,378,22,662,0.0246,34,1
CRM,101,493,47,378,0.0431,47,0
CRM,277,236,47,657,0.0225,51,1
CRM,239,413,11,573,0.0194,45,1
CRM,214,199,14,123,0.0269,13,1
POS,189,313,20,618,0.038,51,1
ERP,122,299,20,467,0.0117,19,0
POS,245,482,33,434,0.025,22,1
CRM,161,347,23,532,0.0238,15,0
ERP,212,460,39,102,0.0198,16,1
POS,227,472,49,357,0.0362,37,1
ERP,161,260,44,362,0.0216,46,0
CRM,137,74,30,220,0.0343,24,1
POS,294,343,14,120,0.0302,39,1
CRM,265,390,47,239,0.0187,49,0
POS,294,201,11,576,0.0207,19,1
ERP,160,73,49,388,0.0168,21,1
ERP,228,301,46,305,0.0123,26,1
CRM,272,109,43,142,0.0348,57,0
ERP,255,483,20,217,0.0369,39,1
ERP,248,416,45,104,0.0166,10,0
ERP,221,115,20,306,0.0346,45,1
ERP,209,447,18,444,0.0493,49,1
ERP,112,102,15,241,0.013,33,1
CRM,254,465,43,471,0.0296,47,1
ERP,199,155,46,331,0.0393,30,1
CRM,234,145,41,263,0.0118,51,0
CRM,121,225,21,646,0.0411,41,0
ERP,173,88,41,463,0.0492,27,1
POS,280,217,26,434,0.0135,22,0
CRM,231,91,13,110,0.0429,46,1
CRM,122,416,42,507,0.0251,53,1
CRM,218,153,18,174,0.0158,30,0
POS,169,382,43,399,0.0297,27,0
CRM,183,253,48,480,0.0129,49,0
POS,200,57,39,685,0.0309,55,1
POS,183,331,29,127,0.0108,56,0
POS,260,445,48,562,0.0391,35,1
POS,127,92,32,495,0.0295,14,0
ERP,235,484,44,475,0.0284,14,0
CRM,100,159,32,520,0.0178,40,0
POS,264,259,48,463,0.0245,37,1
POS,162,286,32,315,0.0173,58,0
ERP,121,405,46,200,0.0394,22,0
POS,169,368,32,192,0.018,58,0
ERP,224,98,48,674,0.0347,20,0
ERP,248,164,37,365,0.0212,10,0
CRM,195,204,28,305,0.0363,33,0
CRM,262,186,39,179,0.0316,22,0
POS,178,216,30,136,0.0269,27,1
CRM,104,370,33,110,0.0369,33,1
POS,159,248,30,189,0.0266,38,0
CRM,219,120,35,118,0.0429,37,0
CRM,145,56,45,663,0.0392,47,0
POS,277,249,35,473,0.0316,54,0
CRM,275,385,42,193,0.0451,31,1
ERP,233,116,45,131,0.0432,29,1
CRM,155,187,13,239,0.0313,20,1
POS,209,291,18,669,0.0127,29,0
ERP,286,262,17,120,0.0326,50,1
CRM,256,230,11,248,0.0242,22,0
CRM,298,303,38,320,0.0316,56,0
CRM,203,150,32,318,0.0359,33,0
ERP,176,400,15,640,0.0358,52,0
CRM,245,136,45,658,0.0369,33,1
ERP,101,234,30,157,0.0372,57,0
CRM,107,140,31,524,0.0144,26,0
CRM,174,297,18,374,0.0177,14,0
ERP,281,263,43,239,0.0352,39,0
ERP,224,408,35,122,0.0263,23,1
ERP,137,298,10,477,0.0405,24,0
ERP,275,175,45,472,0.015,18,0
POS,126,460,14,162,0.0177,23,0
ERP,119,487,31,663,0.0323,19,1
ERP,239,418,13,441,0.03,31,0
ERP,142,53,11,266,0.0207,40,0
POS,288,137,25,250,0.0263,22,0
POS,130,200,25,622,0.0114,26,1
ERP,190,225,31,683,0.0115,10,0
POS,160,260,10,600,0.0138,23,1
ERP,294,475,24,659,0.0331,53,1
CRM,208,308,33,447,0.0445,48,0
POS,190,140,13,371,0.0204,44,0
ERP,262,308,27,529,0.0114,10,1
ERP,194,461,26,332,0.0383,36,1
ERP,242,240,16,659,0.0442,54,0
CRM,243,130,19,307,0.0155,31,1
ERP,112,464,10,552,0.0254,43,0
POS,212,187,11,600,0.0163,18,1
ERP,134,482,31,688,0.0143,59,1
POS,286,399,41,318,0.0359,45,1
CRM,248,175,38,180,0.0487,57,1
POS,281,418,44,648,0.0371,41,0
ERP,257,454,26,640,0.0494,47,0
POS,147,405,21,350,0.0274,29,0
ERP,134,358,33,514,0.0459,36,1
ERP,185,392,39,185,0.0182,12,1
POS,265,279,39,316,0.0147,20,1
CRM,258,394,29,295,0.0381,33,1
CRM,251,359,16,396,0.0249,38,1
POS,213,490,47,143,0.0227,14,0
POS,276,69,16,492,0.0369,42,1
ERP,199,418,39,542,0.0233,17,0
CRM,259,98,21,189,0.0329,28,0
POS,282,184,40,254,0.022,13,1
ERP,285,78,27,577,0.0414,50,1
CRM,198,97,11,158,0.0225,44,1
POS,102,318,42,209,0.0314,39,0
ERP,296,52,20,578,0.0109,14,0
CRM,184,307,43,693,0.0417,57,1
CRM,224,65,25,148,0.0348,49,1
ERP,237,143,44,476,0.0177,47,1
ERP,182,407,42,131,0.0186,12,1
POS,124,183,30,585,0.0205,25,0
CRM,167,350,29,630,0.0331,17,1
POS,160,376,17,102,0.0319,54,0
ERP,128,182,35,477,0.021,14,0
ERP,226,361,42,671,0.0378,47,1
POS,118,432,35,341,0.0456,44,1
CRM,270,81,46,640,0.0117,17,1
POS,293,354,39,686,0.0267,45,0
POS,173,318,40,681,0.0337,34,0
POS,160,463,42,694,0.0335,58,1
CRM,270,74,20,456,0.0108,17,1
ERP,252,365,14,296,0.0184,30,1
ERP,119,108,11,518,0.0125,55,1
ERP,147,262,22,372,0.0328,18,1
POS,186,205,27,601,0.0358,41,1
POS,251,363,35,134,0.0164,53,0
ERP,238,325,34,560,0.0233,22,1
POS,209,467,23,352,0.0232,32,1
ERP,282,438,14,611,0.0428,17,0
POS,127,259,11,147,0.0178,44,1
CRM,296,493,13,284,0.0319,37,0
CRM,290,476,21,590,0.0413,24,1
CRM,158,106,20,372,0.0432,38,1
POS,232,234,13,626,0.0367,13,1
CRM,150,103,18,227,0.022,43,0
ERP,248,258,19,309,0.0429,46,1
ERP,111,417,36,241,0.0397,33,0
POS,149,478,15,272,0.0382,30,1
POS,231,391,24,546,0.0127,11,1
ERP,212,342,40,218,0.0117,16,0
ERP,269,389,31,110,0.0378,20,0
ERP,265,353,15,403,0.0478,21,0
ERP,252,301,42,253,0.0409,13,1
POS,113,423,38,422,0.0433,44,1
ERP,131,487,30,636,0.0318,49,0
POS,238,353,39,544,0.0222,35,0
ERP,288,161,30,441,0.0371,27,0
ERP,245,415,45,320,0.0385,46,1
CRM,254,55,31,209,0.037,25,0
POS,154,467,29,509,0.0479,21,1
ERP,281,240,31,517,0.0247,50,1
POS,219,383,49,604,0.0116,49,1
ERP,174,481,20,139,0.0463,46,0
POS,120,328,40,608,0.0164,28,1
ERP,271,431,49,558,0.0379,24,1
POS,232,389,22,362,0.0449,31,0
ERP,186,62,27,217,0.0224,29,0
POS,268,352,31,549,0.0432,52,0
ERP,158,93,26,513,0.0233,22,1
POS,188,154,47,625,0.0418,32,0
CRM,281,209,34,560,0.0128,40,0
POS,249,203,41,217,0.0362,35,1
POS,182,291,24,316,0.0371,54,1
POS,164,230,22,176,0.0297,41,1
CRM,163,63,35,520,0.0375,30,0
ERP,170,229,20,271,0.0469,26,0
POS,103,426,22,489,0.0394,38,1
POS,292,341,42,125,0.0485,38,0
POS,242,313,46,227,0.0279,57,0
POS,203,217,47,473,0.0311,31,0
CRM,249,263,10,123,0.0205,58,1
ERP,274,199,48,569,0.0494,28,0
POS,192,65,36,522,0.0122,23,1
ERP,273,140,45,276,0.0243,48,0
POS,241,169,41,637,0.0219,32,0
POS,277,493,24,365,0.0255,50,0
CRM,247,302,40,669,0.0467,11,1
CRM,277,109,15,369,0.0247,41,0
CRM,211,315,34,428,0.0467,47,0
ERP,260,458,27,554,0.0269,42,0
CRM,218,80,31,394,0.0442,16,0
POS,158,70,40,221,0.0309,57,0
POS,142,268,45,258,0.0225,43,1
POS,111,130,18,277,0.028,13,0
ERP,139,338,12,427,0.027,32,0
POS,217,80,42,406,0.0204,29,1
CRM,119,283,36,188,0.0216,31,0
POS,265,454,10,137,0.0175,55,0
ERP,230,85,18,690,0.0234,38,1
POS,255,498,14,445,0.035,52,0
ERP,283,181,24,351,0.0255,50,0
CRM,189,373,18,248,0.0385,46,1
POS,193,395,37,115,0.0495,12,0
CRM,112,181,22,466,0.0251,31,1
CRM,165,58,33,217,0.0285,29,0
ERP,136,79,19,416,0.0166,34,1
ERP,276,164,31,387,0.0257,43,1
ERP,165,350,48,450,0.0391,51,0
ERP,135,53,31,396,0.0187,38,1
POS,281,374,46,293,0.0173,19,0
ERP,125,286,48,491,0.0251,48,1
ERP,174,72,29,542,0.0427,56,1
ERP,299,65,19,380,0.0349,46,0
ERP,207,71,19,400,0.0483,49,0
CRM,267,121,35,525,0.0462,59,1
ERP,142,353,34,349,0.016,29,1
POS,249,495,37,614,0.0117,47,0
POS,247,493,22,505,0.026,32,0
ERP,107,279,24,343,0.0309,20,0
POS,128,156,15,466,0.0306,17,1
POS,139,257,21,219,0.0154,38,0
POS,257,438,28,539,0.015,45,1
ERP,227,257,41,603,0.0119,34,0
CRM,183,312,20,681,0.044,48,0
POS,215,100,47,532,0.0479,43,1
ERP,282,114,42,282,0.0146,56,0
POS,243,314,11,560,0.0185,41,1
ERP,273,387,24,217,0.0136,50,1
POS,161,350,45,130,0.0451,32,0
CRM,106,427,14,248,0.0483,30,1
ERP,144,224,24,627,0.0205,28,1
POS,286,201,19,372,0.0221,34,0
CRM,283,315,26,484,0.0245,32,1
ERP,275,378,43,201,0.0301,28,0
CRM,254,353,33,171,0.0373,14,1
CRM,280,212,19,507,0.0302,28,1
ERP,187,487,39,446,0.048,44,0
CRM,172,392,12,466,0.014,21,1
ERP,262,416,46,648,0.0419,48,0
ERP,278,287,12,390,0.0234,34,0
POS,136,248,49,521,0.0251,14,1
ERP,218,65,14,280,0.0384,21,0
POS,156,358,37,213,0.0472,36,0
CRM,107,345,23,337,0.0386,13,1
ERP,194,405,48,193,0.041,28,1
POS,216,325,20,359,0.04,54,0
POS,209,288,17,206,0.0228,56,1
ERP,119,118,46,343,0.0403,33,0
CRM,223,350,17,522,0.0414,51,0
POS,152,55,21,434,0.0313,37,1
ERP,218,269,24,122,0.0315,42,0
CRM,111,303,28,370,0.0404,44,0
CRM,276,482,37,239,0.0427,59,1
ERP,116,344,16,565,0.0235,25,1
CRM,163,407,49,553,0.0421,21,1
POS,141,435,16,483,0.0426,25,0
ERP,193,156,39,693,0.0194,20,0
CRM,256,344,27,476,0.0387,52,1
CRM,246,167,33,537,0.0175,37,0
ERP,110,454,15,521,0.0137,32,0
POS,197,217,13,255,0.033,55,0
POS,277,300,12,434,0.0463,26,0
ERP,170,131,15,630,0.0114,28,0
ERP,207,103,35,680,0.0431,20,1
POS,157,289,47,231,0.0303,13,1
CRM,133,415,20,600,0.0444,19,0
ERP,119,61,38,621,0.0437,28,0
ERP,149,258,29,239,0.045,45,1
CRM,201,214,19,234,0.0408,52,0
POS,237,415,35,506,0.0437,48,0
ERP,259,343,36,193,0.017,50,0
CRM,151,448,23,340,0.0222,31,1
POS,114,56,45,264,0.0197,11,1
ERP,183,127,21,424,0.0397,42,0
ERP,230,483,32,317,0.0161,49,1
ERP,136,114,30,330,0.0173,36,0
POS,225,151,17,681,0.0452,28,0
CRM,139,406,48,685,0.0382,57,1
ERP,171,349,18,278,0.045,55,0
ERP,139,336,33,179,0.0156,13,1
POS,155,220,40,453,0.026,28,0
CRM,250,126,34,260,0.0213,34,1
POS,203,97,26,526,0.0104,15,1
CRM,238,304,38,502,0.0214,56,0
POS,209,131,12,131,0.0252,22,0
CRM,291,432,30,220,0.0137,31,0
CRM,235,258,17,614,0.0327,13,0
CRM,192,258,23,484,0.0253,11,1
POS,193,494,48,524,0.0119,12,0
POS,155,133,25,575,0.0382,55,0
POS,159,59,27,659,0.0392,39,1
ERP,237,78,40,266,0.0434,13,1
POS,138,353,20,488,0.0294,57,0
CRM,127,495,47,432,0.0487,52,1
CRM,148,165,29,622,0.0466,38,1
ERP,263,318,13,570,0.0321,54,0
POS,224,477,29,623,0.0278,42,0
POS,112,96,40,152,0.0101,22,0
POS,135,408,29,666,0.0384,56,1
CRM,200,497,20,120,0.0326,48,0
ERP,125,140,10,118,0.0475,41,1
ERP,185,102,27,555,0.0338,37,1
POS,103,267,48,421,0.0497,46,0
POS,181,397,42,532,0.0442,37,0
ERP,291,126,45,158,0.0481,36,0
ERP,265,253,27,250,0.0231,34,1
ERP,226,93,40,539,0.016,39,0
CRM,187,205,44,157,0.0419,15,0
ERP,226,51,48,673,0.0414,39,1
CRM,219,406,47,392,0.0185,18,0
ERP,121,362,24,281,0.0406,15,1
POS,229,106,15,177,0.0333,38,0
ERP,130,339,17,204,0.0144,32,0
POS,218,107,49,360,0.0301,15,1
CRM,110,303,31,322,0.0472,31,0
ERP,145,229,10,583,0.0303,11,0
ERP,195,206,22,228,0.0415,40,0
ERP,289,84,33,418,0.0112,15,1
POS,296,124,30,608,0.0391,51,1
CRM,291,481,13,119,0.0479,14,1
ERP,109,338,16,334,0.03,29,1
POS,267,420,21,696,0.0235,21,1
ERP,227,124,22,653,0.0359,47,0
POS,251,378,25,449,0.0467,47,0
POS,198,127,15,552,0.0171,17,1
POS,271,304,23,685,0.0261,58,1
POS,211,314,40,608,0.0163,59,0
CRM,159,353,45,522,0.0299,52,0
CRM,289,116,46,289,0.0316,42,0
ERP,186,270,44,224,0.0478,48,0
ERP,244,213,19,105,0.0265,49,0
ERP,164,424,26,557,0.0327,40,1
ERP,156,269,39,653,0.0454,12,0
CRM,282,221,16,669,0.0229,28,0
CRM,205,303,27,621,0.037,57,1
ERP,280,259,28,188,0.0403,17,1
ERP,283,237,24,210,0.0232,39,0
CRM,108,240,48,650,0.0166,40,1
POS,121,438,31,496,0.0301,38,1
CRM,240,264,48,110,0.0243,15,1
POS,188,424,39,596,0.0207,11,1
CRM,275,135,29,115,0.0489,32,0
ERP,117,155,41,132,0.0301,53,1
CRM,214,381,34,588,0.0443,39,1
ERP,267,345,32,287,0.0178,47,1
CRM,244,68,14,670,0.0476,55,0
ERP,242,96,39,557,0.0418,48,0
ERP,205,114,48,150,0.0423,18,0
CRM,114,195,36,370,0.0256,16,0
ERP,162,483,46,563,0.0294,56,0
POS,266,335,16,142,0.0337,53,1
POS,112,431,14,638,0.0416,58,0
CRM,180,115,24,667,0.044,24,0
POS,131,54,17,220,0.0131,24,1
POS,236,142,18,415,0.0462,30,0
POS,139,402,20,214,0.0475,23,1
CRM,247,475,31,553,0.0337,20,1
CRM,181,143,43,619,0.0175,20,1
CRM,176,155,44,436,0.0427,29,1
ERP,290,182,22,339,0.0319,22,0
ERP,175,483,20,485,0.0427,54,1
CRM,271,390,41,244,0.0426,39,1
ERP,137,363,24,476,0.0135,49,1
CRM,287,128,47,103,0.0343,48,0
POS,170,261,10,427,0.0293,29,0
CRM,147,57,33,296,0.0478,54,1
ERP,117,208,49,488,0.0219,52,1
POS,243,317,31,360,0.0182,47,0
POS,282,198,12,193,0.0459,17,1
POS,138,399,23,356,0.0159,46,1
CRM,295,495,11,235,0.0375,51,0
ERP,286,140,41,624,0.022,42,0
ERP,188,285,47,597,0.0327,35,1
CRM,161,338,42,277,0.0346,53,0
ERP,240,459,15,211,0.0267,48,1
ERP,208,405,48,363,0.049,17,1
CRM,180,217,34,513,0.0153,27,0
ERP,233,242,43,468,0.0257,48,1
ERP,176,236,20,690,0.0272,23,0
CRM,287,320,46,477,0.0352,27,1
POS,189,163,16,685,0.0263,30,1
ERP,113,434,31,482,0.0139,32,0
CRM,194,60,48,610,0.0479,13,1
ERP,153,104,19,476,0.0266,19,1
ERP,231,307,30,644,0.0237,52,0
ERP,138,114,15,172,0.0279,20,1
ERP,171,221,10,603,0.0187,29,1
CRM,124,321,43,451,0.014,28,0
ERP,176,199,23,424,0.0159,10,0
POS,259,411,45,487,0.0167,40,1
POS,286,195,36,339,0.0179,11,0
CRM,290,480,18,173,0.0268,50,1
CRM,265,258,15,130,0.035,58,1
ERP,219,335,40,578,0.0352,14,0
POS,152,59,26,113,0.01,43,0
CRM,294,276,45,415,0.0468,13,0
ERP,255,235,30,167,0.0429,36,1
CRM,230,111,36,637,0.0486,48,0
ERP,249,134,37,390,0.0244,58,0
CRM,195,183,25,123,0.0366,12,1
ERP,265,372,44,514,0.0167,35,1
ERP,299,346,45,135,0.0427,50,1
ERP,171,220,44,200,0.0165,10,1
POS,161,262,28,645,0.023,25,0
CRM,284,67,30,138,0.0296,44,1
ERP,105,363,42,310,0.0338,28,0
CRM,131,109,32,691,0.0324,25,1
ERP,198,137,15,271,0.0141,42,1
ERP,237,76,41,541,0.0269,40,1
POS,230,117,31,158,0.0469,31,0
POS,286,327,12,509,0.0449,53,0
ERP,175,457,44,633,0.0336,29,0
POS,276,89,25,464,0.0329,15,0
ERP,158,158,34,466,0.0145,44,0
POS,130,123,26,443,0.018,48,1
POS,192,115,48,395,0.0201,12,0
ERP,168,217,22,440,0.0295,41,0
CRM,289,311,37,622,0.0393,22,0
POS,151,417,20,364,0.0284,57,1
ERP,188,323,19,623,0.015,23,0
POS,226,386,48,137,0.0276,50,1
CRM,268,407,33,230,0.0165,17,1
POS,130,286,47,481,0.04,56,1
CRM,183,264,33,324,0.0167,28,0
CRM,226,415,42,242,0.0293,54,1
ERP,249,335,26,530,0.0377,23,1
ERP,231,427,45,488,0.0191,20,0
POS,112,198,44,153,0.013,59,0
ERP,144,367,15,123,0.0325,44,0
ERP,226,443,25,494,0.0122,45,1
CRM,269,425,37,218,0.0335,12,0
ERP,213,156,41,685,0.0401,34,0
POS,276,190,35,284,0.0232,22,0
ERP,119,125,20,291,0.0295,25,1
POS,180,58,34,586,0.0472,37,0
POS,281,245,40,483,0.0288,54,0
POS,263,344,30,445,0.0499,36,1
ERP,228,329,12,572,0.0163,19,0
POS,242,430,21,102,0.0384,27,0
ERP,116,167,49,149,0.0361,17,1
ERP,251,339,34,603,0.0449,16,1
CRM,157,110,26,310,0.0137,58,0
CRM,171,474,47,627,0.0212,31,1
CRM,208,438,45,382,0.0153,47,1
CRM,122,384,45,478,0.0473,56,1
CRM,273,355,28,425,0.0271,18,0
CRM,171,437,11,397,0.0464,51,0
POS,107,100,26,237,0.0218,49,0
ERP,158,101,39,224,0.0151,48,0
CRM,210,171,19,491,0.0219,38,1
ERP,286,216,44,501,0.0339,46,1
ERP,112,57,45,579,0.0438,59,0
POS,266,418,42,500,0.0254,57,0
CRM,255,94,10,669,0.0466,56,1
ERP,288,393,27,461,0.0198,51,0
CRM,115,294,13,165,0.0377,38,1
ERP,218,333,36,527,0.0394,37,1
ERP,101,424,34,620,0.021,30,0
ERP,244,156,37,531,0.0111,42,1
ERP,129,76,31,204,0.0246,35,1
CRM,202,242,34,188,0.0118,47,0
ERP,112,467,26,105,0.046,24,1
POS,195,386,21,257,0.0481,11,1
ERP,193,406,25,478,0.0394,21,0
POS,181,111,46,429,0.0391,42,0
CRM,112,111,25,202,0.0196,24,1
CRM,270,471,26,322,0.013,54,1
ERP,193,331,40,501,0.0421,10,1
POS,248,170,24,644,0.0324,42,0
CRM,211,329,22,608,0.0373,13,1
POS,154,88,49,283,0.0412,37,1
CRM,180,429,36,186,0.0264,23,1
CRM,267,326,30,680,0.0158,58,1
CRM,215,143,11,479,0.0418,54,1
CRM,242,480,17,637,0.0282,21,0
ERP,279,164,16,512,0.0431,15,1
ERP,207,225,19,617,0.0275,29,1
CRM,152,170,13,394,0.0187,57,0
POS,227,62,45,359,0.0168,30,0
POS,279,436,44,483,0.0398,25,1
POS,257,465,12,403,0.033,21,0
POS,260,212,27,415,0.0262,29,1
POS,156,324,33,176,0.0297,54,0
CRM,151,447,41,478,0.032,42,1
ERP,236,225,43,560,0.0196,59,1
ERP,281,386,11,155,0.0251,11,1
ERP,210,428,11,180,0.0217,43,0
ERP,100,373,19,275,0.0255,35,0
CRM,143,222,32,482,0.03,42,0
ERP,174,324,24,248,0.0169,51,0
ERP,197,113,21,380,0.0257,39,1
CRM,108,150,26,444,0.0254,10,0
ERP,131,371,27,508,0.0214,55,0
ERP,114,115,23,129,0.0499,17,1
CRM,239,380,26,521,0.0129,10,0
ERP,284,94,24,330,0.0357,55,1
ERP,235,136,21,458,0.017,19,0
CRM,171,116,25,261,0.0436,41,1
POS,254,308,41,327,0.0466,49,0
POS,289,471,32,320,0.0261,11,0
ERP,111,254,47,172,0.0429,40,1
POS,164,475,43,498,0.02,13,1
POS,206,473,43,194,0.0156,21,0
CRM,141,227,25,574,0.0226,40,1
ERP,289,468,43,194,0.0237,50,0
ERP,214,329,49,223,0.0259,32,0
POS,238,393,16,599,0.0249,42,0
ERP,202,66,42,147,0.0264,17,0
POS,270,345,13,194,0.0384,58,1
POS,194,251,16,576,0.0198,25,0
POS,116,499,27,132,0.0107,24,0
POS,259,221,13,217,0.0296,50,0
ERP,184,456,20,350,0.0279,49,1
POS,267,311,29,402,0.0124,35,1
CRM,250,243,20,221,0.0154,23,0
POS,155,198,24,317,0.0304,21,0
POS,233,424,26,152,0.0194,36,1
CRM,185,425,43,225,0.0451,56,1
CRM,277,84,21,258,0.0169,40,0
CRM,201,418,37,275,0.0108,13,0
ERP,264,78,44,391,0.0279,39,0
ERP,291,312,17,258,0.0494,13,0
POS,153,270,36,590,0.0354,40,1
POS,299,102,31,456,0.0242,43,1
CRM,276,470,33,336,0.0107,13,1
CRM,214,328,11,527,0.0294,29,0
POS,238,402,40,224,0.0183,27,1
POS,187,441,31,414,0.0359,56,1
ERP,148,125,10,378,0.0333,17,1
ERP,248,225,23,204,0.0206,51,1
ERP,214,59,34,141,0.0128,11,0
ERP,293,166,45,496,0.0402,18,1
CRM,162,329,45,559,0.0334,25,1
CRM,203,267,12,590,0.0437,31,0
POS,182,224,14,664,0.0204,21,1
POS,202,283,10,267,0.0361,14,1
POS,255,486,28,273,0.0147,48,0
CRM,116,301,42,471,0.0217,24,1
POS,105,344,39,698,0.0363,54,0
CRM,246,371,21,249,0.043,17,1
ERP,283,55,19,348,0.0228,33,0
POS,127,70,43,279,0.042,28,1
CRM,293,122,25,219,0.0371,46,1
ERP,137,379,49,127,0.0239,27,0
ERP,218,85,38,216,0.0451,30,1
CRM,136,436,24,361,0.0304,58,0
ERP,214,282,20,137,0.0359,48,0
CRM,167,265,43,296,0.0298,23,1
CRM,276,255,45,624,0.0281,24,0
ERP,142,475,39,536,0.0439,58,0
